ts_ct,ts_utc,waitlist_status,parties_ahead,wait_min_minutes,wait_max_minutes,party_size,source,note
2026-09-05T08:25:00,2026-09-05T13:25:00.042Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:26:00,2026-09-05T13:26:00.026Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:27:00,2026-09-05T13:27:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:28:00,2026-09-05T13:28:00.026Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:29:00,2026-09-05T13:29:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:30:00,2026-09-05T13:30:00.032Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:31:00,2026-09-05T13:31:00.043Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:32:00,2026-09-05T13:32:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:33:00,2026-09-05T13:33:00.044Z,OPEN,1,5,15,2,api,
2026-09-05T08:34:00,2026-09-05T13:34:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:35:00,2026-09-05T13:35:00.002Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:36:00,2026-09-05T13:36:00.026Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:37:00,2026-09-05T13:37:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:38:00,2026-09-05T13:38:00.034Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:39:00,2026-09-05T13:39:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:40:00,2026-09-05T13:40:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:41:00,2026-09-05T13:41:00.044Z,EMPTY_CLOSED,0,5,15,2,api,
2026-09-05T08:42:00,2026-09-05T13:42:00.044Z,OPEN,1,5,15,2,api,
2026-09-05T08:43:00,2026-09-05T13:43:00.043Z,OPEN,1,5,15,2,api,
2026-09-05T08:44:00,2026-09-05T13:44:00.026Z,OPEN,3,10,20,2,api,
2026-09-05T08:45:00,2026-09-05T13:45:00.044Z,OPEN,3,10,20,2,api,
2026-09-05T08:46:00,2026-09-05T13:46:00.044Z,OPEN,3,10,20,2,api,
2026-09-05T08:47:00,2026-09-05T13:47:00.010Z,OPEN,4,10,20,2,api,
2026-09-05T08:48:00,2026-09-05T13:48:00.026Z,OPEN,3,10,20,2,api,
2026-09-05T08:49:00,2026-09-05T13:49:00.030Z,OPEN,5,10,20,2,api,
2026-09-05T08:50:00,2026-09-05T13:50:00.044Z,OPEN,5,10,20,2,api,
2026-09-05T08:51:00,2026-09-05T13:51:00.044Z,OPEN,6,15,25,2,api,
2026-09-05T08:52:00,2026-09-05T13:52:00.044Z,OPEN,7,15,25,2,api,
2026-09-05T08:53:00,2026-09-05T13:53:00.022Z,OPEN,9,15,25,2,api,
2026-09-05T08:54:00,2026-09-05T13:54:00.031Z,OPEN,9,15,25,2,api,
2026-09-05T08:55:00,2026-09-05T13:55:00.043Z,OPEN,9,15,25,2,api,
2026-09-05T08:56:00,2026-09-05T13:56:00.043Z,OPEN,11,20,30,2,api,
2026-09-05T08:57:00,2026-09-05T13:57:00.031Z,OPEN,11,20,30,2,api,
2026-09-05T08:58:00,2026-09-05T13:58:00.026Z,OPEN,11,20,30,2,api,
2026-09-05T08:59:00,2026-09-05T13:59:00.031Z,OPEN,11,20,30,2,api,
2026-09-05T09:00:00,2026-09-05T14:00:00.043Z,OPEN,12,20,30,2,api,
2026-09-05T09:01:00,2026-09-05T14:01:00.043Z,OPEN,13,25,35,2,api,
2026-09-05T09:02:00,2026-09-05T14:02:00.026Z,OPEN,14,25,35,2,api,
2026-09-05T09:03:00,2026-09-05T14:03:00.044Z,OPEN,15,25,35,2,api,
2026-09-05T09:04:00,2026-09-05T14:04:00.042Z,OPEN,18,30,40,2,api,
2026-09-05T09:05:00,2026-09-05T14:05:00.043Z,OPEN,19,30,40,2,api,
2026-09-05T09:05:59,2026-09-05T14:05:59.999Z,OPEN,18,30,40,2,api,
2026-09-05T09:07:00,2026-09-05T14:07:00.004Z,OPEN,17,30,40,2,api,
2026-09-05T09:08:00,2026-09-05T14:08:00.044Z,OPEN,19,30,40,2,api,
2026-09-05T09:09:00,2026-09-05T14:09:00.002Z,OPEN,20,35,45,2,api,
2026-09-05T09:10:00,2026-09-05T14:10:00.013Z,OPEN,21,35,45,2,api,
2026-09-05T09:11:00,2026-09-05T14:11:00.043Z,OPEN,19,30,40,2,api,
2026-09-05T09:12:00,2026-09-05T14:12:00.005Z,OPEN,20,35,45,2,api,
2026-09-05T09:13:00,2026-09-05T14:13:00.021Z,OPEN,20,35,45,2,api,
2026-09-05T09:14:00,2026-09-05T14:14:00.033Z,OPEN,20,35,45,2,api,
2026-09-05T09:15:00,2026-09-05T14:15:00.038Z,OPEN,21,35,45,2,api,
2026-09-05T09:16:00,2026-09-05T14:16:00.043Z,OPEN,21,35,45,2,api,
2026-09-05T09:17:00,2026-09-05T14:17:00.042Z,OPEN,23,35,45,2,api,
2026-09-05T09:18:00,2026-09-05T14:18:00.034Z,OPEN,23,35,45,2,api,
2026-09-05T09:19:00,2026-09-05T14:19:00.038Z,OPEN,21,35,45,2,api,
2026-09-05T09:20:00,2026-09-05T14:20:00.026Z,OPEN,22,35,45,2,api,
2026-09-05T09:21:00,2026-09-05T14:21:00.044Z,OPEN,23,35,45,2,api,
2026-09-05T09:22:00,2026-09-05T14:22:00.038Z,OPEN,22,35,45,2,api,
2026-09-05T09:23:00,2026-09-05T14:23:00.043Z,OPEN,23,35,45,2,api,
2026-09-05T09:24:00,2026-09-05T14:24:00.026Z,OPEN,22,35,45,2,api,
2026-09-05T09:25:00,2026-09-05T14:25:00.044Z,OPEN,21,35,45,2,api,
2026-09-05T09:26:00,2026-09-05T14:26:00.023Z,OPEN,20,35,45,2,api,
2026-09-05T09:27:00,2026-09-05T14:27:00.043Z,OPEN,19,30,40,2,api,
2026-09-05T09:28:00,2026-09-05T14:28:00.008Z,OPEN,20,35,45,2,api,
2026-09-05T09:29:00,2026-09-05T14:29:00.043Z,OPEN,22,35,45,2,api,
2026-09-05T09:30:14,2026-09-05T14:30:14.872Z,OPEN,21,35,45,2,api,
2026-09-05T09:31:00,2026-09-05T14:31:00.018Z,OPEN,20,35,45,2,api,
2026-09-05T09:32:00,2026-09-05T14:32:00.043Z,OPEN,22,35,45,2,api,
2026-09-05T09:33:00,2026-09-05T14:33:00.043Z,OPEN,24,40,50,2,api,
2026-09-05T09:34:00,2026-09-05T14:34:00.044Z,OPEN,25,40,50,2,api,
2026-09-05T09:35:00,2026-09-05T14:35:00.019Z,OPEN,25,40,50,2,api,
2026-09-05T09:36:00,2026-09-05T14:36:00.043Z,OPEN,23,35,45,2,api,
2026-09-05T09:37:00,2026-09-05T14:37:00.035Z,OPEN,24,40,50,2,api,
2026-09-05T09:38:00,2026-09-05T14:38:00.040Z,OPEN,23,35,45,2,api,
2026-09-05T09:39:00,2026-09-05T14:39:00.043Z,OPEN,23,35,45,2,api,
2026-09-05T09:40:00,2026-09-05T14:40:00.019Z,OPEN,22,35,45,2,api,
2026-09-05T09:41:00,2026-09-05T14:41:00.044Z,OPEN,23,35,45,2,api,
2026-09-05T09:42:00,2026-09-05T14:42:00.042Z,OPEN,25,40,50,2,api,
2026-09-05T09:43:00,2026-09-05T14:43:00.031Z,OPEN,24,40,50,2,api,
2026-09-05T09:44:00,2026-09-05T14:44:00.045Z,OPEN,22,35,45,2,api,
2026-09-05T09:45:00,2026-09-05T14:45:00.044Z,OPEN,21,35,45,2,api,
2026-09-05T09:46:00,2026-09-05T14:46:00.005Z,OPEN,20,35,45,2,api,
2026-09-05T09:47:00,2026-09-05T14:47:00.044Z,OPEN,20,35,45,2,api,
2026-09-05T09:48:00,2026-09-05T14:48:00.019Z,OPEN,20,35,45,2,api,
2026-09-05T09:49:00,2026-09-05T14:49:00.044Z,OPEN,19,30,40,2,api,
2026-09-05T09:50:00,2026-09-05T14:50:00.043Z,OPEN,20,35,45,2,api,
2026-09-05T09:51:00,2026-09-05T14:51:00.045Z,OPEN,20,35,45,2,api,
2026-09-05T09:52:00,2026-09-05T14:52:00.044Z,OPEN,21,35,45,2,api,
2026-09-05T09:53:00,2026-09-05T14:53:00.020Z,OPEN,23,35,45,2,api,
2026-09-05T09:54:00,2026-09-05T14:54:00.026Z,OPEN,22,35,45,2,api,
2026-09-05T09:55:00,2026-09-05T14:55:00.044Z,OPEN,22,35,45,2,api,
2026-09-05T09:56:00,2026-09-05T14:56:00.044Z,OPEN,23,35,45,2,api,
2026-09-05T09:57:00,2026-09-05T14:57:00.019Z,OPEN,24,40,50,2,api,
2026-09-05T09:58:00,2026-09-05T14:58:00.035Z,OPEN,24,40,50,2,api,
2026-09-05T09:59:00,2026-09-05T14:59:00.039Z,OPEN,24,40,50,2,api,
2026-09-05T10:00:00,2026-09-05T15:00:00.042Z,OPEN,25,40,50,2,api,
2026-09-05T10:01:00,2026-09-05T15:01:00.019Z,OPEN,24,40,50,2,api,
2026-09-05T10:02:00,2026-09-05T15:02:00.043Z,OPEN,25,40,50,2,api,
2026-09-05T10:03:00,2026-09-05T15:03:00.018Z,OPEN,24,40,50,2,api,
2026-09-05T10:04:00,2026-09-05T15:04:00.044Z,OPEN,22,35,45,2,api,
2026-09-05T10:05:00,2026-09-05T15:05:00.019Z,OPEN,22,35,45,2,api,
2026-09-05T10:06:00,2026-09-05T15:06:00.023Z,OPEN,22,35,45,2,api,
2026-09-05T10:07:00,2026-09-05T15:07:00.027Z,OPEN,23,35,45,2,api,
2026-09-05T10:08:00,2026-09-05T15:08:00.031Z,OPEN,22,35,45,2,api,
2026-09-05T10:09:00,2026-09-05T15:09:00.044Z,OPEN,21,35,45,2,api,
2026-09-05T10:10:00,2026-09-05T15:10:00.042Z,OPEN,22,35,45,2,api,
2026-09-05T10:11:00,2026-09-05T15:11:00.045Z,OPEN,22,35,45,2,api,
2026-09-05T10:12:00,2026-09-05T15:12:00.023Z,OPEN,23,35,45,2,api,
2026-09-05T10:13:00,2026-09-05T15:13:00.019Z,OPEN,22,35,45,2,api,
2026-09-05T10:14:00,2026-09-05T15:14:00.019Z,OPEN,21,35,45,2,api,
2026-09-05T10:15:00,2026-09-05T15:15:00.044Z,OPEN,20,35,45,2,api,
2026-09-05T10:16:00,2026-09-05T15:16:00.044Z,OPEN,20,35,45,2,api,
2026-09-05T10:17:00,2026-09-05T15:17:00.007Z,OPEN,19,30,40,2,api,
2026-09-05T10:18:00,2026-09-05T15:18:00.044Z,OPEN,19,30,40,2,api,
2026-09-05T10:19:00,2026-09-05T15:19:00.019Z,OPEN,19,30,40,2,api,
2026-09-05T10:20:00,2026-09-05T15:20:00.043Z,OPEN,19,30,40,2,api,
2026-09-05T10:21:00,2026-09-05T15:21:00.044Z,OPEN,19,30,40,2,api,
2026-09-05T10:22:00,2026-09-05T15:22:00.043Z,OPEN,18,30,40,2,api,
2026-09-05T10:23:00,2026-09-05T15:23:00.019Z,OPEN,17,30,40,2,api,
