ts_ct,ts_utc,waitlist_status,parties_ahead,wait_min_minutes,wait_max_minutes,party_size,source,note
2026-08-15T15:17:00,2026-08-15T20:17:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:18:00,2026-08-15T20:18:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:19:00,2026-08-15T20:19:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:20:00,2026-08-15T20:20:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:21:00,2026-08-15T20:21:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:22:00,2026-08-15T20:22:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:23:00,2026-08-15T20:23:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:24:00,2026-08-15T20:24:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:25:00,2026-08-15T20:25:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:26:00,2026-08-15T20:26:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:27:00,2026-08-15T20:27:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:28:00,2026-08-15T20:28:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:29:00,2026-08-15T20:29:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:00:12,2026-08-16T11:00:12.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:02:00,2026-08-16T11:02:00.007Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:03:00,2026-08-16T11:03:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:04:00,2026-08-16T11:04:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:05:00,2026-08-16T11:05:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:06:00,2026-08-16T11:06:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:07:00,2026-08-16T11:07:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:08:00,2026-08-16T11:08:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:09:00,2026-08-16T11:09:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:10:00,2026-08-16T11:10:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:11:00,2026-08-16T11:11:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:12:00,2026-08-16T11:12:00.003Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:13:00,2026-08-16T11:13:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:14:00,2026-08-16T11:14:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:15:00,2026-08-16T11:15:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:16:00,2026-08-16T11:16:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:17:00,2026-08-16T11:17:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:18:00,2026-08-16T11:18:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:19:00,2026-08-16T11:19:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:20:00,2026-08-16T11:20:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:21:00,2026-08-16T11:21:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:22:00,2026-08-16T11:22:00.003Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:23:00,2026-08-16T11:23:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:24:00,2026-08-16T11:24:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:25:00,2026-08-16T11:25:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:26:00,2026-08-16T11:26:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:27:00,2026-08-16T11:27:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:28:00,2026-08-16T11:28:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:29:00,2026-08-16T11:29:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:30:00,2026-08-16T11:30:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:31:00,2026-08-16T11:31:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:32:00,2026-08-16T11:32:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:33:00,2026-08-16T11:33:00.023Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:34:00,2026-08-16T11:34:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:35:00,2026-08-16T11:35:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:36:00,2026-08-16T11:36:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:37:00,2026-08-16T11:37:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:38:00,2026-08-16T11:38:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:39:00,2026-08-16T11:39:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:40:00,2026-08-16T11:40:00.019Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:41:00,2026-08-16T11:41:00.006Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:42:00,2026-08-16T11:42:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:43:00,2026-08-16T11:43:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:44:00,2026-08-16T11:44:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:45:00,2026-08-16T11:45:00.015Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:46:00,2026-08-16T11:46:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:47:00,2026-08-16T11:47:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:48:00,2026-08-16T11:48:00.001Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:49:00,2026-08-16T11:49:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:50:00,2026-08-16T11:50:00.022Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:51:00,2026-08-16T11:51:00.026Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-16T06:52:00,2026-08-16T11:52:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:53:00,2026-08-16T11:53:00.003Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:54:00,2026-08-16T11:54:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:55:00,2026-08-16T11:55:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:56:00,2026-08-16T11:56:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:57:00,2026-08-16T11:57:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:58:00,2026-08-16T11:58:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T06:59:00,2026-08-16T11:59:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:00:00,2026-08-16T12:00:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:01:00,2026-08-16T12:01:00.024Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:02:00,2026-08-16T12:02:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:03:00,2026-08-16T12:03:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:04:00,2026-08-16T12:04:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:05:00,2026-08-16T12:05:00.014Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:06:00,2026-08-16T12:06:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:07:00,2026-08-16T12:07:00.017Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:08:00,2026-08-16T12:08:00.021Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:09:00,2026-08-16T12:09:00.025Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:10:00,2026-08-16T12:10:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:11:00,2026-08-16T12:11:00.024Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:12:00,2026-08-16T12:12:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:13:00,2026-08-16T12:13:00.025Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:14:00,2026-08-16T12:14:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:15:00,2026-08-16T12:15:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:16:00,2026-08-16T12:16:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:17:00,2026-08-16T12:17:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:18:00,2026-08-16T12:18:00.024Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:19:00,2026-08-16T12:19:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:20:00,2026-08-16T12:20:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:21:00,2026-08-16T12:21:00.003Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:22:00,2026-08-16T12:22:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:23:00,2026-08-16T12:23:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:24:00,2026-08-16T12:24:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:25:00,2026-08-16T12:25:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:26:00,2026-08-16T12:26:00.001Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:27:00,2026-08-16T12:27:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:28:00,2026-08-16T12:28:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:29:00,2026-08-16T12:29:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:30:00,2026-08-16T12:30:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:31:00,2026-08-16T12:31:00.026Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:32:00,2026-08-16T12:32:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:33:00,2026-08-16T12:33:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:34:00,2026-08-16T12:34:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:35:00,2026-08-16T12:35:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:36:00,2026-08-16T12:36:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:37:00,2026-08-16T12:37:00.012Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:38:00,2026-08-16T12:38:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:39:00,2026-08-16T12:39:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:40:00,2026-08-16T12:40:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:41:00,2026-08-16T12:41:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:42:00,2026-08-16T12:42:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:43:00,2026-08-16T12:43:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:44:00,2026-08-16T12:44:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:45:00,2026-08-16T12:45:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:46:00,2026-08-16T12:46:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:47:00,2026-08-16T12:47:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:48:00,2026-08-16T12:48:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:49:00,2026-08-16T12:49:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:50:00,2026-08-16T12:50:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:51:00,2026-08-16T12:51:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:52:00,2026-08-16T12:52:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:53:00,2026-08-16T12:53:00.013Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:54:00,2026-08-16T12:54:00.017Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:55:00,2026-08-16T12:55:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:56:00,2026-08-16T12:56:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:57:00,2026-08-16T12:57:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:58:00,2026-08-16T12:58:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T07:59:00,2026-08-16T12:59:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:00:00,2026-08-16T13:00:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:01:00,2026-08-16T13:01:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:02:00,2026-08-16T13:02:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:03:00,2026-08-16T13:03:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:04:00,2026-08-16T13:04:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:05:00,2026-08-16T13:05:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:06:00,2026-08-16T13:06:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:07:00,2026-08-16T13:07:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:08:00,2026-08-16T13:08:00.016Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:09:00,2026-08-16T13:09:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:10:00,2026-08-16T13:10:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:11:00,2026-08-16T13:11:00.022Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:12:00,2026-08-16T13:12:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:13:00,2026-08-16T13:13:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:14:00,2026-08-16T13:14:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:15:00,2026-08-16T13:15:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:16:00,2026-08-16T13:16:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:17:00,2026-08-16T13:17:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:18:00,2026-08-16T13:18:00.008Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:19:00,2026-08-16T13:19:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:20:00,2026-08-16T13:20:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:21:00,2026-08-16T13:21:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:22:00,2026-08-16T13:22:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:23:00,2026-08-16T13:23:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:24:00,2026-08-16T13:24:00.016Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:25:00,2026-08-16T13:25:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:26:00,2026-08-16T13:26:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:27:00,2026-08-16T13:27:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:28:00,2026-08-16T13:28:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:29:00,2026-08-16T13:29:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:30:00,2026-08-16T13:30:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:31:00,2026-08-16T13:31:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:32:00,2026-08-16T13:32:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:33:00,2026-08-16T13:33:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:34:00,2026-08-16T13:34:00.026Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:35:00,2026-08-16T13:35:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:36:00,2026-08-16T13:36:00.019Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:37:00,2026-08-16T13:37:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:38:00,2026-08-16T13:38:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:39:00,2026-08-16T13:39:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:40:00,2026-08-16T13:40:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:41:00,2026-08-16T13:41:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:42:00,2026-08-16T13:42:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:43:00,2026-08-16T13:43:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:44:00,2026-08-16T13:44:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:45:00,2026-08-16T13:45:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:46:00,2026-08-16T13:46:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:47:00,2026-08-16T13:47:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:48:00,2026-08-16T13:48:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:49:00,2026-08-16T13:49:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:50:00,2026-08-16T13:50:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:51:00,2026-08-16T13:51:00.029Z,OPEN,1,5,15,2,api,
2026-08-16T08:52:00,2026-08-16T13:52:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:53:00,2026-08-16T13:53:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:54:00,2026-08-16T13:54:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:55:00,2026-08-16T13:55:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:56:00,2026-08-16T13:56:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:57:00,2026-08-16T13:57:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:58:00,2026-08-16T13:58:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T08:59:00,2026-08-16T13:59:00.006Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T09:00:00,2026-08-16T14:00:00.010Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T09:01:00,2026-08-16T14:01:00.014Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T09:02:00,2026-08-16T14:02:00.019Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T09:03:00,2026-08-16T14:03:00.023Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-16T09:04:00,2026-08-16T14:04:00.023Z,OPEN,1,5,15,2,api,
2026-08-16T09:05:00,2026-08-16T14:05:00.027Z,OPEN,2,10,20,2,api,
2026-08-16T09:06:00,2026-08-16T14:06:00.027Z,OPEN,2,10,20,2,api,
2026-08-16T09:07:00,2026-08-16T14:07:00.029Z,OPEN,2,10,20,2,api,
2026-08-16T09:08:00,2026-08-16T14:08:00.027Z,OPEN,3,10,20,2,api,
2026-08-16T09:09:00,2026-08-16T14:09:00.023Z,OPEN,3,10,20,2,api,
2026-08-16T09:10:00,2026-08-16T14:10:00.028Z,OPEN,6,15,25,2,api,
2026-08-16T09:11:00,2026-08-16T14:11:00.028Z,OPEN,9,15,25,2,api,
2026-08-16T09:12:00,2026-08-16T14:12:00.007Z,OPEN,12,20,30,2,api,
2026-08-16T09:13:00,2026-08-16T14:13:00.012Z,OPEN,11,20,30,2,api,
2026-08-16T09:14:00,2026-08-16T14:14:00.019Z,OPEN,11,20,30,2,api,
2026-08-16T09:15:00,2026-08-16T14:15:00.029Z,OPEN,11,20,30,2,api,
2026-08-16T09:16:00,2026-08-16T14:16:00.022Z,OPEN,12,20,30,2,api,
2026-08-16T09:17:00,2026-08-16T14:17:00.028Z,OPEN,14,25,35,2,api,
2026-08-16T09:18:00,2026-08-16T14:18:00.007Z,OPEN,13,25,35,2,api,
2026-08-16T09:19:00,2026-08-16T14:19:00.024Z,OPEN,12,20,30,2,api,
2026-08-16T09:20:00,2026-08-16T14:20:00.028Z,OPEN,13,25,35,2,api,
2026-08-16T09:21:00,2026-08-16T14:21:00.027Z,OPEN,13,25,35,2,api,
2026-08-16T09:22:00,2026-08-16T14:22:00.030Z,OPEN,12,20,30,2,api,
2026-08-16T09:23:00,2026-08-16T14:23:00.029Z,OPEN,14,25,35,2,api,
2026-08-16T09:24:00,2026-08-16T14:24:00.028Z,OPEN,15,25,35,2,api,
2026-08-16T09:25:00,2026-08-16T14:25:00.023Z,OPEN,16,25,35,2,api,
2026-08-16T09:26:00,2026-08-16T14:26:00.027Z,OPEN,16,25,35,2,api,
2026-08-16T09:27:00,2026-08-16T14:27:00.028Z,OPEN,17,30,40,2,api,
2026-08-16T09:28:00,2026-08-16T14:28:00.028Z,OPEN,18,30,40,2,api,
2026-08-16T09:29:00,2026-08-16T14:29:00.018Z,OPEN,18,30,40,2,api,
2026-08-16T09:30:00,2026-08-16T14:30:00.028Z,OPEN,18,30,40,2,api,
2026-08-16T09:31:00,2026-08-16T14:31:00.028Z,OPEN,19,30,40,2,api,
2026-08-16T09:32:00,2026-08-16T14:32:00.025Z,OPEN,20,35,45,2,api,
2026-08-16T09:33:00,2026-08-16T14:33:00.022Z,OPEN,23,35,45,2,api,
2026-08-16T09:34:00,2026-08-16T14:34:00.007Z,OPEN,24,40,50,2,api,
2026-08-16T09:35:00,2026-08-16T14:35:00.011Z,OPEN,25,40,50,2,api,
2026-08-16T09:36:00,2026-08-16T14:36:00.028Z,OPEN,25,40,50,2,api,
2026-08-16T09:37:00,2026-08-16T14:37:00.029Z,OPEN,26,40,50,2,api,
2026-08-16T09:38:00,2026-08-16T14:38:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T09:39:00,2026-08-16T14:39:00.027Z,OPEN,30,45,55,2,api,
2026-08-16T09:40:00,2026-08-16T14:40:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T09:41:00,2026-08-16T14:41:00.028Z,OPEN,28,45,55,2,api,
2026-08-16T09:42:00,2026-08-16T14:42:00.007Z,OPEN,27,40,50,2,api,
2026-08-16T09:43:00,2026-08-16T14:43:00.027Z,OPEN,26,40,50,2,api,
2026-08-16T09:44:00,2026-08-16T14:44:00.004Z,OPEN,26,40,50,2,api,
2026-08-16T09:45:00,2026-08-16T14:45:00.004Z,OPEN,25,40,50,2,api,
2026-08-16T09:46:00,2026-08-16T14:46:00.023Z,OPEN,24,40,50,2,api,
2026-08-16T09:47:00,2026-08-16T14:47:00.016Z,OPEN,23,35,45,2,api,
2026-08-16T09:48:00,2026-08-16T14:48:00.023Z,OPEN,25,40,50,2,api,
2026-08-16T09:49:00,2026-08-16T14:49:00.026Z,OPEN,25,40,50,2,api,
2026-08-16T09:50:00,2026-08-16T14:50:00.007Z,OPEN,23,35,45,2,api,
2026-08-16T09:51:00,2026-08-16T14:51:00.018Z,OPEN,24,40,50,2,api,
2026-08-16T09:52:00,2026-08-16T14:52:00.004Z,OPEN,22,35,45,2,api,
2026-08-16T09:53:00,2026-08-16T14:53:00.027Z,OPEN,25,40,50,2,api,
2026-08-16T09:54:00,2026-08-16T14:54:00.007Z,OPEN,28,45,55,2,api,
2026-08-16T09:55:00,2026-08-16T14:55:00.011Z,OPEN,30,45,55,2,api,
2026-08-16T09:56:00,2026-08-16T14:56:00.015Z,OPEN,31,50,60,2,api,
2026-08-16T09:57:00,2026-08-16T14:57:00.025Z,OPEN,31,50,60,2,api,
2026-08-16T09:58:00,2026-08-16T14:58:00.029Z,OPEN,33,50,60,2,api,
2026-08-16T09:59:00,2026-08-16T14:59:00.007Z,OPEN,35,55,65,2,api,
2026-08-16T10:00:00,2026-08-16T15:00:00.021Z,OPEN,35,55,65,2,api,
2026-08-16T10:01:00,2026-08-16T15:01:00.023Z,OPEN,34,50,60,2,api,
2026-08-16T10:02:00,2026-08-16T15:02:00.026Z,OPEN,35,55,65,2,api,
2026-08-16T10:03:00,2026-08-16T15:03:00.029Z,OPEN,34,50,60,2,api,
2026-08-16T10:04:00,2026-08-16T15:04:00.001Z,OPEN,36,55,65,2,api,
2026-08-16T10:05:00,2026-08-16T15:05:00.013Z,OPEN,36,55,65,2,api,
2026-08-16T10:06:00,2026-08-16T15:06:00.017Z,OPEN,36,55,65,2,api,
2026-08-16T10:07:00,2026-08-16T15:07:00.023Z,OPEN,36,55,65,2,api,
2026-08-16T10:08:00,2026-08-16T15:08:00.016Z,OPEN,40,55,70,2,api,
2026-08-16T10:09:00,2026-08-16T15:09:00.028Z,OPEN,40,55,70,2,api,
2026-08-16T10:10:00,2026-08-16T15:10:00.005Z,OPEN,40,55,70,2,api,
2026-08-16T10:11:00,2026-08-16T15:11:00.029Z,OPEN,39,55,70,2,api,
2026-08-16T10:12:00,2026-08-16T15:12:00.028Z,OPEN,39,55,70,2,api,
2026-08-16T10:13:00,2026-08-16T15:13:00.028Z,OPEN,38,55,70,2,api,
2026-08-16T10:14:00,2026-08-16T15:14:00.023Z,OPEN,38,55,70,2,api,
2026-08-16T10:15:00,2026-08-16T15:15:00.029Z,OPEN,38,55,70,2,api,
2026-08-16T10:16:00,2026-08-16T15:16:00.007Z,OPEN,39,55,70,2,api,
2026-08-16T10:17:00,2026-08-16T15:17:00.012Z,OPEN,38,55,70,2,api,
2026-08-16T10:18:00,2026-08-16T15:18:00.028Z,OPEN,39,55,70,2,api,
2026-08-16T10:19:00,2026-08-16T15:19:00.027Z,OPEN,38,55,70,2,api,
2026-08-16T10:20:00,2026-08-16T15:20:00.027Z,OPEN,35,55,65,2,api,
